longstr;avgstr;longstr1;longstr6;longstrDiff;irvTotal;irv1;irv6;irvDiff;res_mahad;res_psycsyn;res_evenodd;res_u3poly
3;1,33333333333333;2;2;0;1,17121791842056;1,03279555898864;1,15950180872841;-0,126706249739761;68,6668225437193;-0,161135167397115;0,851604610251651;0,1484
13;2,22222222222222;9;3;6;1,37891712201224;0,948683298050514;0,707106781186548;0,241576516863966;117,849824722755;0,206718881542811;0,0998359380521757;0,3221
4;1,27659574468085;2;2;0;1,5348126001288;1,42984070596848;1,41813649241218;0,0117042135563046;58,6700160397309;-0,366369433855018;0,964953934576994;0,254
3;1,2;2;2;0;1,1960386593151;1,26491106406735;0,966091783079296;0,298819280988056;63,8601375260406;-0,464384337750697;0,602291710452775;0,1892
3;1,27659574468085;2;2;0;1,01123630772263;1,03279555898864;0,737864787372622;0,294930771616023;53,7154124212487;-0,126712328767123;0,534436147288472;0,1313
4;1,33333333333333;4;2;2;1,06828972561431;1,07496769977314;0,97182531580755;0,10314238396559;49,6112200575404;-0,401874316647649;0,954795030559604;0,2018
8;2;3;2;1;0,79172985177527;0,699205898780101;0,966091783079296;-0,266885884299195;25,8592987932695;-0,473300794794712;0,876524098872525;0,0552
3;1,22448979591837;2;2;0;1,42961019538001;1,17378779077727;1,34989711542111;-0,176109324643838;55,4487203833964;-0,381957100571848;0,281343500851625;0,2151
3;1,5;2;3;-1;1,18595833617427;0,994428926011753;1,10050493461461;-0,106076008602859;50,9301748454146;-0,658140197899295;0,742435081360248;0,1681
3;1,25;2;3;-1;1,21606478417971;1,49443411809733;1,43372087784044;0,0607132402568886;43,7269719658364;-0,658499344493986;0,551684996596299;0,1207
3;1,30434782608696;2;2;0;1,11220755694138;1,19721899973786;1,07496769977314;0,122251299964725;44,4756427005735;-0,52470724966961;0,983820229532658;0,1922
4;1,30434782608696;2;2;0;1,67829278335655;1,72884033065199;1,82878222991269;-0,0999418992607017;111,819898333071;-0,788506678639105;0,933454351384022;0,4475
6;1,36363636363636;2;3;-1;1,33657797302144;1,49443411809733;1,41813649241218;0,07629762568515;79,0309043594905;-0,272910043899599;0,648404127899054;0,214
4;1,25;2;2;0;1,19733696978296;1,10050493461461;0,737864787372622;0,36264014724199;54,7492145667958;-0,482111905071595;0,789145219284843;0,1779
4;1,36363636363636;3;3;0;1,08025420737083;1,26491106406735;1,15950180872841;0,105409255338946;43,7087416323975;-0,312884068193716;0,87884433490328;0,1133
7;1,27659574468085;6;2;4;1,16395973293195;1,17851130197758;0,918936583472681;0,259574718504898;51,0376062131399;-0,361504597886711;0,982129980745759;0,1688
3;1,27659574468085;3;2;1;1,39369038217099;1,50554530541816;1,19721899973786;0,308326305680297;47,6146913219793;-0,683740134692661;0,646232424241971;0,1767
4;1,3953488372093;3;2;1;1,03211154304568;1,26491106406735;0,97182531580755;0,293085748259802;45,2637666383567;-0,365088563697734;0,621585319198029;0,0903
3;1,3953488372093;2;2;0;0,762837403353298;0,788810637746616;0,737864787372622;0,0509458503739937;36,4930743077836;0,0814507988937161;0,438206931138529;0,0545
4;1,33333333333333;2;4;-2;1,34657968058269;0,994428926011753;1,61932770686548;-0,624898780853729;87,8582949062944;-0,178210833944119;0,768070795231631;0,2104
3;1,17647058823529;2;2;0;1,21327404089311;1,3984117975602;1,19721899973786;0,201192797822337;47,9337620490241;-0,578710342379811;0,898013197778257;0,1893
3;1,2;2;3;-1;1,26178064475575;1,44913767461894;1,07496769977314;0,374169974845804;54,6889537761843;-0,687535246107571;0,725610750304907;0,2258
5;1,30434782608696;3;2;1;1,2838633434855;1,25166555703457;1,34989711542111;-0,0982315583865332;65,2072191897945;0,332267857423371;0,93515088552474;0,2011
4;1,42857142857143;3;4;-1;1,34657968058269;1,3984117975602;1,3984117975602;0;75,1986878158924;-0,566553625413838;0,988866553564433;0,2963
5;1,2;2;3;-1;1,49679506954893;1,56347191994114;1,3703203194063;0,193151600534846;84,7603444538685;-0,720617625561168;0,782508786935559;0,2848
3;1,33333333333333;3;3;0;1,42456257534495;1,57762127549323;1,13529242439509;0,442328851098138;116,53518051122;-0,0634317427732713;0,101040869157178;0,3064
4;1,27659574468085;4;2;2;1,22128023963741;0,994428926011753;1,28668393770792;-0,292255011696166;58,1977189754092;-0,533322693265553;0,954363399516273;0,1896
4;1,27659574468085;3;2;1;1,04300196900324;0,966091783079296;0,966091783079296;0;31,6049420624939;-0,676632341305974;0,96860928729175;0,1137
4;1,57894736842105;2;2;0;1,38759638541384;1,34989711542111;1,19721899973786;0,152678115683241;118,343728412887;-0,376286168321854;0,710509257975761;0,4537
3;1,2;3;2;1;1,5458162965239;1,57762127549323;1,59513148186739;-0,0175102063741555;73,5010688191373;0,00960502974210069;0,945214923170877;0,3289
4;1,25;3;2;1;1,04948198144538;0,674948557710553;1,05934990547138;-0,384401347760827;84,1105285694334;0,0454096115452342;0,718181840791408;0,1803
5;1,27659574468085;2;2;0;1,47397383628628;1,13529242439509;1,42984070596848;-0,294548281573388;99,4983610680907;-0,54983333894099;0,936254671210266;0,3058
2;1,22448979591837;2;1;1;1,40660267078032;1,63299316185545;1,34989711542111;0,283096046434346;63,0769102532315;-0,554430037615399;0,89268790203545;0,2283
3;1,22448979591837;2;2;0;1,30827440581246;0,966091783079296;1,33749350984926;-0,371401726769963;43,2808062755353;-0,518625532296433;0,958902894745255;0,2049
4;1,5;4;2;2;0,929582860096565;0,567646212197547;1,15950180872841;-0,591855596530859;71,2463186136602;-0,311734956951542;-0,151890655946068;0,1685
5;1,27659574468085;4;3;1;1,60155291870498;1,52388392675499;1,33333333333333;0,190550593421662;97,8412077882176;-0,289436027374369;0,727967286756459;0,349
5;1,25;3;5;-2;1,15408877646167;0,918936583472681;0,849836585598797;0,069099997873884;49,7964918451156;-0,194592288154471;0,515939560176829;0,1555
3;1,30434782608696;2;2;0;1,16577851585222;0,948683298050514;1,03279555898864;-0,0841122609381306;70,4066033080836;-0,573668793652789;0,367493456321842;0,1784
4;1,27659574468085;2;4;-2;1,21942841106705;1,10050493461461;1,05934990547138;0,0411550291432317;47,1418684260186;-0,0344507703036126;0,795107036075104;0,1706
2;1,17647058823529;2;2;0;1,39520972240431;1,33749350984926;1,56702123647242;-0,229527726623163;59,6602962912413;-0,432665339522519;0,86095708337527;0,1877
4;1,30434782608696;3;2;1;0,938805588076355;1,15950180872841;1,03279555898864;0,126706249739761;42,5528414041061;-0,737948121657277;0,876952648395531;0,0925
3;1,27659574468085;2;1;1;1,15604527505029;1,34989711542111;1,3703203194063;-0,0204232039851919;29,6276981907183;-0,735243934646666;0,906059932644992;0,1167
5;1,36363636363636;2;3;-1;0,964189305556307;0,674948557710553;1,15950180872841;-0,484553251017853;34,5516239990436;-0,311532470587017;0,967687931933317;0,0891
4;1,30434782608696;4;3;1;1,25268074126971;1,13529242439509;1,3703203194063;-0,235027895011204;45,9191225040299;-0,170661796931869;0,714371625595449;0,1425
3;1,22448979591837;2;1;1;1,06762845057378;0,966091783079296;0,966091783079296;0;38,366456814052;-0,636501318593629;0,703873494110712;0,1187
4;1,2;2;2;0;1,25448348476946;1,34989711542111;1,34989711542111;0;36,0381289257516;-0,255553997002252;0,595732378053894;0,1184
3;1,5;3;3;0;0,969011378079462;0,948683298050514;0,843274042711568;0,105409255338946;38,1802186321689;0,249752575293932;0,265577057995172;0,0938
5;1,27659574468085;3;2;1;1,27381272958646;1,44913767461894;1,34989711542111;0,0992405591978383;62,6972507692109;-0,739923889687851;0,78274703906956;0,2159
5;1,62162162162162;5;3;2;0,804471964236752;0,823272602348565;0,788810637746616;0,0344619646019491;36,3111746108627;0,0428983099685726;0,862098418918007;0,0682
6;1,30434782608696;3;2;1;0,852215457757414;0,918936583472681;0,699205898780101;0,219730684692581;35,6382740057664;-0,365224204637251;-0,171784102988566;0,0485
6;1,36363636363636;2;2;0;0,820637756676852;0,948683298050514;0,674948557710553;0,273734740339961;32,4529742368324;-0,192230390097493;-0,155422084602165;0,0511
5;1,33333333333333;4;5;-1;1,185005184856;0,966091783079296;1,3984117975602;-0,432320014480906;56,88658378066;-0,186217243025286;0,55394588387307;0,153
3;1,27659574468085;3;2;1;1,1511477936989;1,24721912892465;1,13529242439509;0,111926704529554;61,5812607669674;-0,297278969289105;0,932630827062059;0,1668
4;1,33333333333333;2;4;-2;1,3740944629902;1,05934990547138;1,42984070596848;-0,370490800497101;56,2775066658401;0;0,582580518855778;0,161
5;1,42857142857143;3;5;-2;0,857008329502204;0,918936583472681;0,632455532033676;0,286481051439006;50,1648585998607;0,0419713852695442;-1;0,1271
4;1,25;4;1;3;1,25718275305394;1,33333333333333;0,875595035770913;0,45773829756242;45,8781690448749;-0,353919198648283;0,946181645466757;0,1418
5;1,36363636363636;2;2;0;1,16976988417419;1,17851130197758;1,44913767461894;-0,270626372641365;46,2447137989003;-0,6326021814912;0,599915061937162;0,1443
4;1,2;2;4;-2;1,46907865357696;1,43372087784044;1,35400640077266;0,0797144770677778;89,0994687419786;-0,825051310203233;0,366159042871231;0,2952
3;1,30434782608696;2;3;-1;1,57621802960002;1,57762127549323;1,75119007154183;-0,173568796048595;86,9927103363355;-0,134301161774472;0,93526430838253;0,3307
2;1,11111111111111;2;2;0;1,31441379170306;1,26491106406735;1,3984117975602;-0,13350073349285;58,2169234500161;-0,641867612710732;0,929307218392151;0,2117
3;1,27659574468085;2;2;0;1,08129969922683;1,4142135623731;0,737864787372622;0,676348775000473;46,5519632589705;-0,00788739362298768;0,793692237186361;0,1266
2;1,2;1;2;-1;1,26881322725203;1,49071198499986;1,43372087784044;0,056991107159422;60,1723955612374;-0,422012896840931;0,11638406369065;0,1452
3;1,11111111111111;2;2;0;1,52011001683327;1,34989711542111;1,28668393770792;0,0632131777131868;116,602170140577;-0,246996421335717;0,838587606183588;0,4013
7;1,46341463414634;3;2;1;1,32084547482345;1,3703203194063;1,19721899973786;0,173101319668433;75,2950538905457;-0,0140567917080014;0,753879802260869;0,2364
17;5,45454545454545;7;10;-3;0,676272602408497;1,13529242439509;0;1,13529242439509;29,6302760967265;-0,0496291666985465;0,479392897199197;0,0709
3;1,25;1;2;-1;0,83344632002402;1,05934990547138;0,816496580927726;0,242853324543654;71,0243853377788;-0,0171802033186012;0,266124194020442;0,1579
3;1,36363636363636;2;3;-1;0,884741974578985;1,03279555898864;0,632455532033676;0,400340026954969;39,9764764459855;-0,190916532028039;0,827511646877354;0,0757
6;1,46341463414634;2;2;0;1,47521902998866;1,72884033065199;1,33749350984926;0,391346820802733;101,729270745614;-0,367398347154458;0,837388353700816;0,307
4;1,42857142857143;2;2;0;1,16976988417419;1,19721899973786;0,918936583472681;0,278282416265183;62,377505903524;0,022830990724336;0,85483595188165;0,175
3;1,27659574468085;2;3;-1;1,37891712201224;1,47572957474524;1,3703203194063;0,105409255338946;36,5113195094141;-0,315910701777709;0,885281450921065;0,134
3;1,30434782608696;3;2;1;1,21850144140738;0,918936583472681;1,17851130197758;-0,259574718504898;57,8826172932861;-0,351509883382155;0,884892020846558;0,1861
4;1,22448979591837;2;2;0;1,21152656189185;1,15950180872841;1,17378779077727;-0,0142859820488617;58,1059360013434;-0,473785384309254;0,912171732631048;0,1761
4;1,22448979591837;2;2;0;1,29525426686007;1,47572957474524;1,25166555703457;0,224064017710671;51,2552031977214;-0,471963343976734;0,54391234617346;0,1379
4;1,42857142857143;3;3;0;1,05284119233206;1,25166555703457;1,03279555898864;0,218869998045928;58,5089282690397;-0,207215401084803;-0,987951807228916;0,1706
4;1,46341463414634;2;4;-2;1,03865950114657;1,13529242439509;0,823272602348565;0,312019822046529;57,958416679833;-0,180358400925458;-0,595621579060135;0,1376
5;1,42857142857143;4;2;2;1,1945024730791;1,15950180872841;0,994428926011753;0,165072882716652;72,156810725612;-0,188303890613082;0,373696919774182;0,1867
5;1,15384615384615;2;2;0;1,37069820140031;1,57762127549323;1,17378779077727;0,403833484715964;77,9348989885375;-0,191369672184741;-0,401489299263763;0,2208
3;1,2;2;1;1;1,33816215986767;0,966091783079296;1,25166555703457;-0,285573773955277;64,6802325598031;-0,363654953294137;0,896290543924084;0,2345
6;1,3953488372093;2;2;0;1,10609508076097;1,24721912892465;1,33749350984926;-0,0902743809246116;69,0309300659883;-0,276597220081658;0,796813527654576;0,1758
4;1,22448979591837;4;3;1;1,25268074126971;0,948683298050514;1,41813649241218;-0,469453194361663;50,0384388731099;0,070852525158142;0,735279982326119;0,184
2;1,13207547169811;2;2;0;1,38300826621057;1,24721912892465;1,50554530541816;-0,258326176493515;48,835433658544;-0,81676058130722;0,800533986148064;0,1705
5;1,53846153846154;2;5;-3;0,918116470338783;1,10050493461461;0,948683298050514;0,151821636564098;55,1252074820266;-0,00123950762554858;0,461834324319372;0,114
4;1,3953488372093;2;4;-2;1,01888939204427;1,26491106406735;1,15950180872841;0,105409255338946;27,0800577930078;-0,255774433334654;0,804980045813367;0,0723
10;2;4;6;-2;0,712281287672477;0,737864787372622;0,316227766016838;0,421637021355784;21,4776912511688;0,0419489981411808;0,852961177610538;0,0427
6;1,62162162162162;2;4;-2;1,08129969922683;1,10050493461461;0,918936583472681;0,18156835114193;48,4852958263455;-0,470372346012363;0,821398709421665;0,1521
4;1,36363636363636;2;3;-1;1,29525426686007;1,07496769977314;1,19721899973786;-0,122251299964725;46,2751342468115;-0,794719414239026;0,937830278348462;0,1968
3;1,2;2;1;1;1,07619333318669;1,15470053837925;1,22927259430572;-0,0745720559264669;41,1406907422909;-0,137551289058811;0,92394543833666;0,125
3;1,22448979591837;1;2;-1;1,33868980554878;1,25166555703457;1,34989711542111;-0,0982315583865332;61,3378675843363;-0,28094161181369;0,883323629344585;0,2002
5;1,33333333333333;2;3;-1;1,23633776673138;1,49443411809733;1,28668393770792;0,207750180389408;65,3996783547764;-0,699960751178086;-0,315895291241271;0,2027
2;1,15384615384615;2;2;0;1,2861715624813;1,17378779077727;1,10050493461461;0,0732828561626555;53,6798924048649;-0,199831463274323;0,945463775479986;0,2065
3;1,13207547169811;1;3;-2;1,14536649452464;1,08012344973464;0,97182531580755;0,108298133927093;55,9843029782507;-0,564404142613336;0,722712939285927;0,1928
4;1,25;1;4;-3;1,06232343165645;0,948683298050514;1,17378779077727;-0,225104492726754;36,9901304333728;-0,725891682296271;0,952862001903008;0,1302
3;1,27659574468085;1;3;-2;1,02662300883035;1,15950180872841;0,788810637746616;0,37069117098179;34,2552674285693;-0,297254163470056;0,865009198593331;0,1348
3;1,22448979591837;2;2;0;1,08871976856456;1,26491106406735;0,994428926011753;0,270482138055599;54,1651229949865;-0,0719609355661712;0,952416026504177;0,1581
2;1,17647058823529;2;2;0;1,20486302759037;1,3703203194063;1,34989711542111;0,0204232039851919;42,1871844760946;-0,497259098053661;0,884981244011085;0,1426
4;1,53846153846154;3;3;0;1,08716185729394;1,13529242439509;0,918936583472681;0,216355840922412;55,7174046229085;-0,00514031824284154;-0,291207375165885;0,1429
3;1,30434782608696;2;2;0;1,23049757975597;1,56702123647242;0,632455532033676;0,934565704438745;100,971746297778;-0,114991914915214;0,774500467261229;0,2375
4;1,66666666666667;4;2;2;0,964921471585996;1,15470053837925;0,948683298050514;0,206017240328738;54,7654987518695;-0,138039407593558;0,797800936497573;0,1109
4;1,22448979591837;2;3;-1;1,08025420737083;1,17378779077727;1,05934990547138;0,114437885305887;52,4526681819756;-0,199474302196563;0,883266893982977;0,1453
2;1,2;2;2;0;1,34574029781104;1,43372087784044;1,49443411809733;-0,0607132402568886;69,2369451072462;-0,298689792188134;0,112034185445954;0,2338
6;1,76470588235294;2;3;-1;0,640224183899451;0,674948557710553;0,632455532033676;0,042493025676877;40,4993576497887;0,0857020434396086;0,726748674493582;0,1582
2;1,05263157894737;2;1;1;1,27381272958646;1,26929551764398;1,43372087784044;-0,164425360196453;63,5226663247075;-0,112692344843636;0,795979027485516;0,1627
5;1,25;2;3;-1;1,24362782595579;1,03279555898864;1,10050493461461;-0,0677093756259675;55,5057464559728;-0,171196170260884;0,883079574563702;0,1626
7;1,66666666666667;4;2;2;1,63333909834103;1,95789002074512;1,52388392675499;0,434006093990127;95,1942549580711;-0,559838549021696;0,927929803601519;0,3881
4;1,33333333333333;2;3;-1;1,35254520481699;1,25166555703457;1,17851130197758;0,0731542550569932;56,3714244191049;-0,185254863392096;0,353473404901118;0,1873
5;1,25;3;2;1;1,08456036551253;1,24721912892465;1,07496769977314;0,172251429151507;31,0188670072242;-0,470681254202747;0,657082040952254;0,0812
4;1,30434782608696;1;4;-3;1,29000941616149;1,3984117975602;1,17851130197758;0,219900495582623;38,1368984446734;-0,46088240084927;0,719861383397271;0,1631
3;1,3953488372093;1;3;-2;1,15408877646167;0,788810637746616;1,35400640077266;-0,565195763026044;50,0026525223657;-0,287758346581876;0,904219673847944;0,1943
3;1,25;3;2;1;1,06881845107386;1,15950180872841;1,13529242439509;0,0242093843333122;34,3918362089033;-0,322203242121214;0,643318207928951;0,097
3;1,36363636363636;2;2;0;1,14227941410454;1,07496769977314;1,28668393770792;-0,211716237934779;42,6086821109098;-0,335945130427213;0,822644215084295;0,1614
4;1,2;2;2;0;1,00843896817922;0,948683298050514;0,966091783079296;-0,0174084850287821;44,7618922063754;-0,118063720650128;-1;0,1059
3;1,36363636363636;2;2;0;1,17121791842056;1,05409255338946;1,17851130197758;-0,124418748588119;53,5762110145859;-0,281478175586647;0,894084510842507;0,1516
3;1,2;2;3;-1;1,03279555898864;0,994428926011753;1,08012344973464;-0,0856945237228902;30,3014373526987;-0,223867849664651;0,283962723642751;0,0679
3;1,27659574468085;2;3;-1;1,08923857715658;1,19721899973786;1,15950180872841;0,0377171910094591;70,2579359843989;-0,197739587019152;0,704344089231477;0,1712
4;1,3953488372093;2;3;-1;1,43759057685652;1,26491106406735;1,47572957474524;-0,210818510677892;79,4924186749851;-0,403334198504936;0,913255426759828;0,2747
3;1,2;2;2;0;1,23324934818643;1,28668393770792;1,17378779077727;0,112896146930652;42,1455544031187;-0,73519806545472;0,884075939428718;0,1501
11;2,85714285714286;4;10;-6;0,4903014177279;0,421637021355784;0;0,421637021355784;21,9091527518012;-0,118369830235207;-0,114684890351538;0,0629
3;1,11111111111111;3;1;2;1,19981166130309;0,918936583472681;1,13529242439509;-0,216355840922412;79,6862125431623;-0,216281175273177;0,697110649350541;0,2552
7;1,62162162162162;2;4;-2;0,72408133887757;0,737864787372622;0,52704627669473;0,210818510677892;29,5535902318114;0,0218259467427993;-1;0,0625
3;1,17647058823529;3;2;1;1,09686250033118;1,26929551764398;0,948683298050514;0,320612219593471;35,8520484209515;-0,552217406023186;0,69449801166522;0,103
8;1,33333333333333;3;8;-5;0,892371942418529;0,875595035770913;0,316227766016838;0,559367269754075;33,1167066702148;-0,303989752881643;0,905745815006582;0,0814
3;1,33333333333333;2;3;-1;1,24691710225139;1,72884033065199;1,25166555703457;0,477174773617419;68,8007591265279;0,18371397332464;0,822590667573189;0,242
4;1,25;1;3;-2;1,31258575183955;1,50554530541816;1,03279555898864;0,472749746429518;82,9050345913402;0,337226636716731;-1;0,2073
5;1,30434782608696;5;2;3;1,41261467711075;1,61932770686548;1,3703203194063;0,249007387459185;61,6176218424134;-0,210146500103826;0,986666167533907;0,2118
3;1,3953488372093;2;2;0;1,23462293244162;1,59513148186739;1,35400640077266;0,241125081094727;45,4900757569579;-0,40223729829248;0,94958668153511;0,1431
3;1,46341463414634;3;2;1;1,04948198144538;0,918936583472681;1,24721912892465;-0,328282545451966;44,3770162511174;-0,471495166791445;0,719173319797898;0,1256
4;1,3953488372093;4;2;2;0,956098474941421;0,948683298050514;0,788810637746616;0,159872660303898;53,6401856486672;-0,499494900218153;-0,883560134059481;0,1191
9;2;9;2;7;1,5553806735163;0,632455532033676;1,77951304200522;-1,14705750997154;139,825831900994;-0,0907907475429213;0,503131792513926;0,4847
2;1,09090909090909;2;1;1;1,23736552656347;1,17851130197758;0,966091783079296;0,212419518898283;58,0851038463139;-0,621138970708199;0,407921244618783;0,1635
4;1,33333333333333;4;2;2;1,14930585781256;0,875595035770913;1,15950180872841;-0,283906772957493;62,2071781816446;-0,204242862238846;0,562265007699704;0,1545
3;1,22448979591837;3;2;1;1,49235339114695;1,26929551764398;1,70293863659264;-0,433643118948655;77,3731134565547;-0,66014450472911;0,808908801131713;0,2612
13;3,15789473684211;4;9;-5;0,671241366239755;1,15950180872841;0,632455532033676;0,52704627669473;36,2788167281249;-0,195335104017904;0,681084853166333;0,0703
4;1,25;1;2;-1;1,35827657501603;1,52388392675499;1,68654808542314;-0,162664158668141;63,9683672710182;-0,470009671080384;0,980893272568328;0,2329
4;1,36363636363636;2;2;0;1,19981166130309;1,42984070596848;1,15950180872841;0,270338897240075;50,7431404847077;-0,608495570236527;0,848717501189048;0,1328
3;1,30434782608696;2;2;0;1,19035673331249;1,44913767461894;0,966091783079296;0,483045891539648;52,6460274738929;-0,34073639373324;0,922987011958089;0,1678
4;1,46341463414634;4;2;2;1,19922291223122;1,3984117975602;0,948683298050514;0,449728499509688;54,8015101029817;-0,396052599278008;0,589835314852699;0,1596
3;1,22448979591837;1;3;-2;1,39358903392651;1,33333333333333;1,71269767715535;-0,379364343822017;110,15012089872;-0,232853530459972;-0,459150223578663;0,2414
3;1,15384615384615;2;1;1;1,25819348569989;1,22927259430572;0,994428926011753;0,234843668293965;51,4640996694924;-0,668325291578404;0,623937784852192;0,1509
5;1,27659574468085;1;3;-2;1,43641109580725;1,34989711542111;1,72884033065199;-0,378943215230886;47,8116484609723;-0,361612945710867;0,473262580850553;0,2046
4;1,3953488372093;3;3;0;0,918116470338783;0,816496580927726;0,948683298050514;-0,132186717122788;47,9165133479628;0,0493113672721538;0,927120845376477;0,112
3;1,2;2;2;0;1,32511592073668;1,61932770686548;1,33333333333333;0,285994373532149;45,6224593282038;-0,730274694974736;0,985042446708328;0,2102
2;1,22448979591837;2;2;0;1,2271642935605;1,54919333848297;1,31656117720877;0,2326321612742;99,194983373768;-0,331029280013855;0,856995730251793;0,2496
5;1,42857142857143;3;3;0;0,774596669241483;0,737864787372622;0,843274042711568;-0,105409255338946;48,0400243573366;0,108335730801387;0,0285862286428042;0,1034
3;1,17647058823529;2;2;0;1,41780446166791;1,08012344973464;1,64654520469713;-0,566421754962486;69,1361872271646;-0,371681251530814;0,964113515126037;0,2798
3;1,17647058823529;2;1;1;1,02662300883035;1,3984117975602;0,994428926011753;0,403982871548449;63,2622763758153;-0,0314895531218323;0,875387130481598;0,1581
5;1,53846153846154;2;3;-1;0,783119937275378;0,737864787372622;0,788810637746616;-0,0509458503739937;17,7822516406219;-0,607957292057195;0,865447820964305;0,0412
6;1,42857142857143;2;3;-1;1,29754222251495;1,52388392675499;1,34989711542111;0,173986811333889;66,7555309183013;0,122057958908577;-0,891206722381395;0,202
3;1,22448979591837;2;2;0;1,45166960179249;1,49071198499986;1,31656117720877;0,174150807791093;70,8201076635812;-0,509057675317894;0,921197312940232;0,2577
